file_name,yolo_model_confidence,yolo_class_id,yolo_xy_coords,ocr_bbox,ocr_bbox_norm,ocr_confidence,ocr_label,ocr_text,ocr_region,ocr_region_confidence,vehicle,no vehicle,car,bus,truck,motorcycle,only license plate
lp_train_047,0.302258640527725,0,"[104.3875503540039, 494.3954162597656, 152.11361694335938, 533.04052734375]","[100, 495, 151, 532]","[0.09765625, 0.64453125, 0.1474609375, 0.6927083333333334]","[0.9979302883148193, 0.9999167919158936, 0.9926698207855225, 0.9998095631599426, 0.9995930790901184, 0.9996649026870728, 0.999968409538269, 0.9999991655349731, 0.9999994039535522, 0.9999995231628418]",License Plate,BM8498,Canada,0.998946487903595,{'score': 0.08029578626155853},{'score': 0.0099396463483572},{'score': 0.04125545918941498},{'score': 0.8378782868385315},{'score': 0.023566270247101784},{'score': 0.0012443679152056575},{'score': 0.0058202361688017845}
lp_train_048,0.705033302307129,0,"[773.7072143554688, 559.4583740234375, 816.7293701171875, 580.2893676757812]","[775, 559, 815, 577]","[0.7568359375, 0.7345597897503285, 0.7958984375, 0.7582128777923784]","[0.9998766183853149, 0.9999170303344727, 0.9999282360076904, 0.9996106028556824, 0.9995099306106567, 0.9971115589141846, 0.999935507774353, 0.9999873638153076, 0.9999942779541016, 0.9999970197677612]",License Plate,HE06MAY,United Kingdom,0.995604038238525,{'score': 0.1086277887225151},{'score': 0.01717846468091011},{'score': 0.00479953782632947},{'score': 0.006836485117673874},{'score': 0.8618826270103455},{'score': 0.0005824543768540025},{'score': 9.26395005080849e-05}
lp_train_049,0.334850281476975,0,"[987.6438598632812, 180.9860382080078, 1024.0, 197.3398895263672]","[89, 321, 205, 372]","[0.0869140625, 0.6056603773584905, 0.2001953125, 0.7018867924528301]","[0.9999724626541138, 0.9999604225158691, 0.9999803304672241, 0.9994530081748962, 0.9999743700027466, 0.9999666213989258, 0.9999923706054688, 0.9999995231628418, 1.0, 1.0]",License Plate,DGS895,Germany,0.999999165534973,{'score': 0.13583894073963165},{'score': 0.008069814182817936},{'score': 0.8497346043586731},{'score': 0.0006309528835117817},{'score': 0.0031649561133235693},{'score': 0.0007014984730631113},{'score': 0.0018592869164422154}
lp_train_050,0.398874640464783,0,"[692.5413818359375, 605.3351440429688, 733.331298828125, 626.3809204101562]",NA,NA,NA,NA,NA,NA,NA,{'score': 0.2189250886440277},{'score': 0.35678282380104065},{'score': 0.15649303793907166},{'score': 0.04668836668133736},{'score': 0.050865288823843},{'score': 0.027470607310533524},{'score': 0.14277473092079163}
lp_train_051,0.283693104982376,0,"[71.95762634277344, 418.6527404785156, 90.766357421875, 432.2098693847656]","[979, 451, 1023, 479]","[0.9560546875, 0.5872395833333334, 0.9990234375, 0.6236979166666666]","[0.9960592985153198, 0.9995554089546204, 0.9987456798553467, 0.9997079968452454, 0.9985176920890808, 0.9996860027313232, 0.9995916485786438, 0.9999972581863403, 0.9999978542327881, 0.9999983310699463]",License Plate,CMT319,United States,0.570167124271393,{'score': 0.28212255239486694},{'score': 0.3236106038093567},{'score': 0.1645091474056244},{'score': 0.1273091733455658},{'score': 0.03179655969142914},{'score': 0.0685083344578743},{'score': 0.002143674995750189}
lp_train_052,0.835366368293762,0,"[277.6893310546875, 506.7574157714844, 383.7233581542969, 540.6419677734375]","[273, 506, 383, 539]","[0.2666015625, 0.7419354838709677, 0.3740234375, 0.7903225806451613]","[0.9998812675476074, 0.9999791383743286, 0.9999262094497681, 0.9999904632568359, 0.9999233484268188, 0.9999947547912598, 0.9999963045120239, 0.9999998807907104, 0.9999998807907104, 0.9999998807907104]",License Plate,YJ89HJ,Netherlands,0.999998807907105,{'score': 0.4778195321559906},{'score': 0.020993005484342575},{'score': 0.49116167426109314},{'score': 0.0008027473231777549},{'score': 0.005546139553189278},{'score': 0.0009149285033345222},{'score': 0.0027621097397059202}
lp_train_053,0.958057522773743,0,"[202.0500946044922, 336.5015563964844, 837.93896484375, 664.4564208984375]","[191, 359, 844, 683]","[0.1865234375, 0.5256222547584187, 0.82421875, 1.0]","[0.9999299049377441, 0.9999327659606934, 0.5346773862838745, 0.9993590712547302, 0.9991164803504944, 0.9995976090431213, 0.9997469782829285, 0.9999841451644897, 0.9999936819076538, 0.9999964237213135]",License Plate,GRTMPG,United States,0.999605119228363,{'score': 0.004180330317467451},{'score': 0.00031142032821662724},{'score': 0.003031077329069376},{'score': 5.065522782388143e-05},{'score': 0.00012622709618881345},{'score': 0.00047350177192129195},{'score': 0.9918267726898193}
lp_train_054,0.270301252603531,0,"[374.7719421386719, 737.4860229492188, 488.22137451171875, 842.9385986328125]","[373, 737, 478, 845]","[0.3642578125, 0.7197265625, 0.466796875, 0.8251953125]","[0.6421680450439453, 0.8065383434295654, 0.7341912388801575, 0.7186302542686462, 0.6698452234268188, 0.7527446746826172, 0.8670386672019958, 0.9368352293968201, 0.9896369576454163, 0.996181845664978]",License Plate,,Unknown,0.861768126487732,{'score': 0.1908094733953476},{'score': 0.03856661543250084},{'score': 0.76021808385849},{'score': 0.0031005151104182005},{'score': 0.004883343353867531},{'score': 0.0015643867664039135},{'score': 0.000857644947245717}
lp_train_055,0.279659271240234,0,"[312.92242431640625, 448.4539489746094, 385.70245361328125, 474.7393493652344]","[313, 449, 384, 476]","[0.3056640625, 0.8032200357781754, 0.375, 0.851520572450805]","[0.9999263286590576, 0.9993543028831482, 0.9999045133590698, 0.9997723698616028, 0.9998395442962646, 0.9997971653938293, 0.999771773815155, 0.9999905824661255, 0.9999945163726807, 0.9999955892562866]",License Plate,JIL8091,Brazil,0.999913692474365,{'score': 0.5443986654281616},{'score': 0.1551997810602188},{'score': 0.14110441505908966},{'score': 0.040007125586271286},{'score': 0.10540352016687393},{'score': 0.002439049305394292},{'score': 0.011447463184595108}
lp_train_056,0.586545586585999,0,"[410.3714294433594, 478.94268798828125, 475.3565979003906, 499.8055725097656]","[407, 481, 477, 502]","[0.3974609375, 0.7052785923753666, 0.4658203125, 0.7360703812316716]","[0.945658266544342, 0.9976221919059753, 0.9986787438392639, 0.9992780089378357, 0.9999039173126221, 0.999951958656311, 0.9999526739120483, 0.999993085861206, 0.9999958276748657, 0.9999961853027344]",License Plate,DUF179,United Kingdom,0.800773859024048,{'score': 0.07048563659191132},{'score': 0.022666269913315773},{'score': 0.004716652911156416},{'score': 0.8856816291809082},{'score': 0.01578577421605587},{'score': 0.0001880413619801402},{'score': 0.0004759949806611985}
lp_train_057,0.301863044500351,0,"[153.154541015625, 527.3226318359375, 229.49111938476562, 547.2332763671875]","[170, 576, 217, 594]","[0.166015625, 0.75, 0.2119140625, 0.7734375]","[0.6470184326171875, 0.9986269474029541, 0.9943959712982178, 0.9997685551643372, 0.9998255372047424, 0.9993014335632324, 0.9995679259300232, 0.9999289512634277, 0.9999884366989136, 0.9999911785125732]",License Plate,VJ04FZA,United Kingdom,0.999999165534973,{'score': 0.011841298080980778},{'score': 0.004728406202048063},{'score': 0.0006203266093507409},{'score': 0.9812746644020081},{'score': 0.001273813541047275},{'score': 2.3749880710965954e-05},{'score': 0.00023771282576490194}
lp_train_058,0.793737292289734,0,"[225.62753295898438, 584.8619384765625, 466.015869140625, 717.1795043945312]","[233, 590, 459, 709]","[0.3411420204978038, 0.576171875, 0.6720351390922401, 0.6923828125]","[0.9999756813049316, 0.9999823570251465, 0.9999755620956421, 0.9999711513519287, 0.9999715089797974, 0.9999732971191406, 0.9999749660491943, 0.9999876022338867, 0.999993085861206, 0.999994158744812]",License Plate,,Unknown,0.999974608421326,{'score': 0.03658508136868477},{'score': 0.013107788749039173},{'score': 0.0989624559879303},{'score': 0.0009729215526022017},{'score': 0.023936036974191666},{'score': 0.0013783739414066076},{'score': 0.825057327747345}
lp_train_059,0.315154939889908,0,"[641.6469116210938, 266.8884582519531, 682.3392333984375, 283.45697021484375]","[308, 641, 423, 694]","[0.30078125, 0.8346354166666666, 0.4130859375, 0.9036458333333334]","[0.7385324835777283, 0.8416004776954651, 0.8237881064414978, 0.8241662979125977, 0.8470194339752197, 0.8897152543067932, 0.9170494675636292, 0.9526423215866089, 0.9825182557106018, 0.9822642207145691]",License Plate,,Unknown,0.574613451957703,{'score': 0.12933839857578278},{'score': 0.4889156222343445},{'score': 0.2738313376903534},{'score': 0.03200000897049904},{'score': 0.03908410668373108},{'score': 0.020387127995491028},{'score': 0.01644340716302395}
lp_train_060,0.83768904209137,0,"[261.6918640136719, 521.8213500976562, 404.891845703125, 574.47705078125]","[262, 522, 397, 568]","[0.255859375, 0.6796875, 0.3876953125, 0.7395833333333334]","[0.9999880790710449, 0.9999701976776123, 0.9999773502349854, 0.9999529123306274, 0.9999350309371948, 0.9999743700027466, 0.9999969005584717, 0.9999998807907104, 0.9999998807907104, 0.9999998807907104]",License Plate,XOD463,Sweden,0.999991416931152,{'score': 0.2649024426937103},{'score': 0.018362583592534065},{'score': 0.6996816396713257},{'score': 0.0003711668832693249},{'score': 0.0006365514127537608},{'score': 0.0006635722238570452},{'score': 0.015382041223347187}
lp_train_061,,,,"[2, 822, 207, 1024]","[0.001953125, 0.802734375, 0.2021484375, 1.0]","[0.9969902038574219, 0.99793940782547, 0.9972777962684631, 0.9955958724021912, 0.9943764209747314, 0.9934020638465881, 0.9956058859825134, 0.9991838335990906, 0.9996131062507629, 0.999624490737915]",License Plate,,Unknown,0.997394800186157,{'score': 0.11926094442605972},{'score': 0.010705472901463509},{'score': 0.6108801364898682},{'score': 0.0015565672656521201},{'score': 0.015679987147450447},{'score': 0.012577949091792107},{'score': 0.2293388694524765}
lp_train_062,0.797613322734833,0,"[87.83531951904297, 457.7093811035156, 187.26437377929688, 536.8658447265625]","[91, 453, 179, 529]","[0.0888671875, 0.58984375, 0.1748046875, 0.6888020833333334]","[0.981044352054596, 0.9995937943458557, 0.9995108842849731, 0.9987607002258301, 0.9997428059577942, 0.9998959302902222, 0.9998997449874878, 0.9999829530715942, 0.9999951124191284, 0.999997615814209]",License Plate,VE05FLR,United Kingdom,0.999906659126282,{'score': 0.1695471554994583},{'score': 0.010260939598083496},{'score': 0.8151025176048279},{'score': 0.0001807269873097539},{'score': 0.001833260990679264},{'score': 0.0006546200602315366},{'score': 0.0024207860697060823}
lp_train_063,0.3356112241745,0,"[627.82080078125, 176.99954223632812, 656.2811279296875, 188.5666961669922]","[625, 171, 657, 189]","[0.6103515625, 0.2514705882352941, 0.6416015625, 0.27794117647058825]","[0.9934684038162231, 0.9990705847740173, 0.9993556141853333, 0.9864819049835205, 0.9989244341850281, 0.9392786026000977, 0.9935312867164612, 0.9999939203262329, 0.9999980926513672, 0.9999982118606567]",License Plate,BF72UV,Netherlands,0.778487741947174,{'score': 0.49324947595596313},{'score': 0.12094562500715256},{'score': 0.3423514664173126},{'score': 0.006879831664264202},{'score': 0.007746054325252771},{'score': 0.010212493129074574},{'score': 0.018615057691931725}
lp_train_064,0.251559376716614,0,"[161.9105224609375, 487.72967529296875, 207.2836151123047, 502.1171875]","[408, 467, 458, 484]","[0.3984375, 0.6837481698389458, 0.447265625, 0.7086383601756955]","[0.3108292520046234, 0.3898886442184448, 0.8276304602622986, 0.34094077348709106, 0.31313765048980713, 0.693993866443634, 0.946075975894928, 0.9911916851997375, 0.9954417943954468, 0.9973883032798767]",License Plate,43Y483,Netherlands,0.225574865937233,{'score': 0.24335801601409912},{'score': 0.429923951625824},{'score': 0.2048119455575943},{'score': 0.05315171554684639},{'score': 0.03256556764245033},{'score': 0.021161213517189026},{'score': 0.015027573332190514}
lp_train_065,0.758998095989227,0,"[303.46759033203125, 333.5999450683594, 419.47174072265625, 376.3177185058594]","[305, 336, 417, 372]","[0.2978515625, 0.525, 0.4072265625, 0.58125]","[0.9999408721923828, 0.9996745586395264, 0.9999769926071167, 0.9998397827148438, 0.9957315325737, 0.9996121525764465, 0.9994101524353027, 0.9999897480010986, 0.9999940395355225, 0.9999951124191284]",License Plate,KU05WNV,United Kingdom,1,{'score': 0.3958722949028015},{'score': 0.021274833008646965},{'score': 0.5785087943077087},{'score': 0.0003928082005586475},{'score': 0.002716641640290618},{'score': 0.00017648038920015097},{'score': 0.0010580747621133924}
lp_train_066,0.840979218482971,0,"[450.37237548828125, 769.91162109375, 782.66357421875, 857.3670654296875]","[458, 768, 775, 856]","[0.447265625, 0.75, 0.7568359375, 0.8359375]","[0.9996161460876465, 0.9999067783355713, 0.9998064637184143, 0.999804675579071, 0.9999630451202393, 0.999771773815155, 0.9786562919616699, 0.9996277093887329, 0.9999940395355225, 0.9999978542327881]",License Plate,B735TH61,France,0.604916870594025,{'score': 0.35920485854148865},{'score': 0.012136628851294518},{'score': 0.22746428847312927},{'score': 0.003266112180426717},{'score': 0.39542844891548157},{'score': 0.001464350032620132},{'score': 0.0010353557299822569}
lp_train_067,0.832924604415894,0,"[315.84063720703125, 607.0455322265625, 465.6028747558594, 702.0277709960938]","[319, 615, 457, 688]","[0.4670571010248902, 0.6005859375, 0.6691068814055637, 0.671875]","[0.9996833801269531, 0.9999253749847412, 0.9996414184570312, 0.998680055141449, 0.9728125333786011, 0.9997709393501282, 0.998760461807251, 0.9999271631240845, 0.9999680519104004, 0.9999829530715942]",License Plate,MAKEVAY,United States,0.999085545539856,{'score': 0.14313289523124695},{'score': 0.012557631358504295},{'score': 0.44857293367385864},{'score': 0.0006127806846052408},{'score': 0.03886133059859276},{'score': 0.0017077993834391236},{'score': 0.3545547425746918}
lp_train_068,0.389888763427734,0,"[50.47349548339844, 224.49658203125, 105.83311462402344, 265.1255798339844]","[153, 384, 266, 469]","[0.1494140625, 0.6666666666666666, 0.259765625, 0.8142361111111112]","[0.999792754650116, 0.9995294809341431, 0.9997621178627014, 0.9999271631240845, 0.9999321699142456, 0.9989804625511169, 0.9998606443405151, 0.9999897480010986, 0.999996542930603, 0.9999964237213135]",License Plate,M890SFV,United Kingdom,0.999646544456482,{'score': 0.2613236606121063},{'score': 0.008671517483890057},{'score': 0.7243963479995728},{'score': 0.00010818907321663573},{'score': 0.0016023265197873116},{'score': 0.000258217187365517},{'score': 0.003639746457338333}
lp_train_069,,,,NA,NA,NA,NA,NA,NA,NA,{'score': 0.02192055620253086},{'score': 0.0012870579957962036},{'score': 0.0007358781876973808},{'score': 0.9751811623573303},{'score': 0.0008305640076287091},{'score': 3.378940527909435e-05},{'score': 1.0908700460277032e-05}
lp_train_070,0.598054766654968,0,"[466.12445068359375, 402.9805603027344, 554.6543579101562, 501.543212890625]","[465, 402, 553, 499]","[0.4541015625, 0.5911764705882353, 0.5400390625, 0.7338235294117647]","[0.9998964071273804, 0.999752938747406, 0.8852071762084961, 0.9995362758636475, 0.999618649482727, 0.9998145699501038, 0.9998399019241333, 0.9999966621398926, 0.9999988079071045, 0.9999991655349731]",License Plate,PCY53X,United States,0.977095246315002,{'score': 0.17324486374855042},{'score': 0.03898565471172333},{'score': 0.6745312809944153},{'score': 0.001672442420385778},{'score': 0.014392443001270294},{'score': 0.011402005329728127},{'score': 0.08577126264572144}
lp_train_071,0.686755537986755,0,"[129.38455200195312, 375.69390869140625, 222.77566528320312, 449.078369140625]","[130, 378, 215, 442]","[0.126953125, 0.4921875, 0.2099609375, 0.5755208333333334]","[0.9999607801437378, 0.9999785423278809, 0.99793940782547, 0.9998370409011841, 0.9999796152114868, 0.9998942613601685, 0.9999710321426392, 0.9999971389770508, 0.9999973773956299, 0.9999978542327881]",License Plate,XLO790,Sweden,0.999958515167236,{'score': 0.2933175265789032},{'score': 0.01017216220498085},{'score': 0.6737298369407654},{'score': 0.0006274395273067057},{'score': 0.01541014015674591},{'score': 0.0010434638243168592},{'score': 0.005699376575648785}
lp_train_072,0.871935963630676,0,"[339.1768493652344, 317.47918701171875, 674.3821411132812, 488.09356689453125]","[345, 319, 670, 477]","[0.3369140625, 0.4153645833333333, 0.654296875, 0.62109375]","[0.9998733997344971, 0.9995075464248657, 0.9998435974121094, 0.9999690055847168, 0.9998881816864014, 0.9999709129333496, 0.9999810457229614, 0.9999978542327881, 0.9999986886978149, 0.999998927116394]",License Plate,JIBA,United States,0.999337136745453,{'score': 0.00636966060847044},{'score': 0.0007342822500504553},{'score': 0.010633068159222603},{'score': 0.0014136420795693994},{'score': 0.0018630451522767544},{'score': 0.00022052029089536518},{'score': 0.9787657856941223}
lp_train_073,0.784142673015595,0,"[319.0249328613281, 438.49725341796875, 420.9217834472656, 493.73028564453125]","[316, 439, 416, 491]","[0.30859375, 0.5716145833333334, 0.40625, 0.6393229166666666]","[0.999992847442627, 0.9999861717224121, 0.9999920129776001, 0.9999425411224365, 0.9999784231185913, 0.999920129776001, 0.9999879598617554, 0.9999995231628418, 0.9999997615814209, 0.9999996423721313]",License Plate,WZS311,Sweden,0.994461297988892,{'score': 0.2874740660190582},{'score': 0.034834474325180054},{'score': 0.6642780900001526},{'score': 0.0002872888871934265},{'score': 0.0009006373584270477},{'score': 0.0004120729281567037},{'score': 0.011813419871032238}
