,bbox,bbox_norm,confidence,label,text,region,region_confidence,file_name
158,"[2, 74, 4, 23]","[0.02666666666666667, 0.9866666666666667, 0.16666666666666666, 0.9583333333333334]","[0.9999456405639648, 0.9999018907546997, 0.999990701675415, 0.9999079704284668, 0.9998780488967896, 0.999927282333374, 0.9998088479042053, 0.9999788999557495, 0.9999990463256836, 0.9999997615814209]",License Plate,29A23950,Vietnam,1.0,lp_train_1018
159,"[1, 104, 1, 29]","[0.009615384615384616, 1.0, 0.03225806451612903, 0.9354838709677419]","[0.9998025298118591, 0.999896764755249, 0.9995498061180115, 0.9999555349349976, 0.9996182918548584, 0.9992075562477112, 0.9998229146003723, 0.9999028444290161, 0.9999983310699463, 0.9999996423721313]",License Plate,51F15585,Vietnam,1.0,lp_train_1019
160,"[0, 510, 1, 223]","[0.0, 0.9864603481624759, 0.004329004329004329, 0.9653679653679653]","[0.5416171550750732, 0.39893001317977905, 0.9719672203063965, 0.9710346460342407, 0.9872542023658752, 0.9634644985198975, 0.9130406975746155, 0.9998037219047546, 0.9999415874481201, 0.9999663829803467]",License Plate,GD7207,United States,0.9437257051467896,lp_train_102
161,"[2, 116, 0, 28]","[0.017094017094017096, 0.9914529914529915, 0.0, 1.0]","[0.9998291730880737, 0.9999332427978516, 0.9997863173484802, 0.9999381303787231, 0.9994394183158875, 0.9998670816421509, 0.9998527765274048, 0.9998898506164551, 0.9997881054878235, 0.9999673366546631]",License Plate,51G37675,Vietnam,0.9999997615814209,lp_train_1020
162,"[3, 108, 3, 33]","[0.02702702702702703, 0.972972972972973, 0.08823529411764706, 0.9705882352941176]","[0.9998914003372192, 0.9998947381973267, 0.9997395873069763, 0.9999504089355469, 0.9999409914016724, 0.9998847246170044, 0.9997808337211609, 0.9997873902320862, 0.9999812841415405, 0.9999940395355225]",License Plate,51G51332,Vietnam,0.9999986886978149,lp_train_1021
163,"[1, 76, 3, 23]","[0.012987012987012988, 0.987012987012987, 0.12, 0.92]","[0.9918183088302612, 0.9998782873153687, 0.9996762275695801, 0.9998726844787598, 0.99982750415802, 0.9998425245285034, 0.999583899974823, 0.9998084902763367, 0.9999914169311523, 0.9999943971633911]",License Plate,51G48154,Vietnam,0.9999997615814209,lp_train_1022
164,"[3, 105, 4, 32]","[0.027522935779816515, 0.963302752293578, 0.11764705882352941, 0.9411764705882353]","[0.9999297857284546, 0.9999334812164307, 0.9997324347496033, 0.9999457597732544, 0.999887228012085, 0.9999290704727173, 0.9999325275421143, 0.9999005794525146, 0.9999974966049194, 0.9999994039535522]",License Plate,51F77836,Vietnam,1.0,lp_train_1023
165,"[1, 76, 5, 25]","[0.0125, 0.95, 0.17857142857142858, 0.8928571428571429]","[0.9997939467430115, 0.9999141693115234, 0.9996428489685059, 0.9999387264251709, 0.9998530149459839, 0.999935507774353, 0.9999287128448486, 0.9998840093612671, 0.9999991655349731, 0.9999995231628418]",License Plate,51F77836,Vietnam,1.0,lp_train_1024
166,"[3, 111, 0, 26]","[0.025, 0.925, 0.0, 0.8125]","[0.9999284744262695, 0.9999433755874634, 0.9997672438621521, 0.9999823570251465, 0.9998776912689209, 0.9999382495880127, 0.9999336004257202, 0.9998799562454224, 0.999998927116394, 0.9999997615814209]",License Plate,51F98466,Vietnam,1.0,lp_train_1025
167,"[1, 77, 3, 22]","[0.01282051282051282, 0.9871794871794872, 0.13043478260869565, 0.9565217391304348]","[0.9898048639297485, 0.9998999834060669, 0.9996706247329712, 0.9999678134918213, 0.9998736381530762, 0.9998738765716553, 0.9999364614486694, 0.9995458722114563, 0.9999984502792358, 0.9999992847442627]",License Plate,51F98466,Vietnam,1.0,lp_train_1026
168,"[2, 105, 1, 26]","[0.018518518518518517, 0.9722222222222222, 0.038461538461538464, 1.0]","[0.9997645020484924, 0.9998321533203125, 0.9994615912437439, 0.9995438456535339, 0.9998584985733032, 0.9998476505279541, 0.9998732805252075, 0.9999231100082397, 0.9998329877853394, 0.9999649524688721]",License Plate,51F58214,Vietnam,0.9999998807907104,lp_train_1027
169,"[1, 79, 1, 21]","[0.0125, 0.9875, 0.045454545454545456, 0.9545454545454546]","[0.9998461008071899, 0.999937891960144, 0.9997499585151672, 0.9998663663864136, 0.9998558759689331, 0.9998866319656372, 0.9998856782913208, 0.9999520778656006, 0.9999043941497803, 0.9999767541885376]",License Plate,51F58214,Vietnam,1.0,lp_train_1028
170,"[3, 112, 2, 33]","[0.02608695652173913, 0.9739130434782609, 0.05714285714285714, 0.9428571428571428]","[0.999881386756897, 0.9997492432594299, 0.9999560117721558, 0.9999196529388428, 0.9993220567703247, 0.9995816349983215, 0.9999476671218872, 0.9999920129776001, 0.9999980926513672, 0.9999983310699463]",License Plate,52Y6490,Vietnam,0.9997431635856628,lp_train_1029
171,NA,NA,NA,NA,NA,NA,NA,lp_train_103
172,"[2, 84, 6, 26]","[0.023255813953488372, 0.9767441860465116, 0.21428571428571427, 0.9285714285714286]","[0.9998977184295654, 0.99991774559021, 0.9997568726539612, 0.9999275207519531, 0.9998853206634521, 0.9998613595962524, 0.9993402361869812, 0.999887228012085, 0.9999130964279175, 0.9999798536300659]",License Plate,51F21255,Vietnam,0.9999994039535522,lp_train_1030
173,"[3, 84, 1, 21]","[0.03571428571428571, 1.0, 0.045454545454545456, 0.9545454545454546]","[0.9994612336158752, 0.9998992681503296, 0.9995530247688293, 0.9999058246612549, 0.999716579914093, 0.9997801184654236, 0.9998637437820435, 0.9998490810394287, 0.9999940395355225, 0.9999985694885254]",License Plate,51F22261,Vietnam,0.9999995231628418,lp_train_1031
174,"[1, 70, 0, 19]","[0.014084507042253521, 0.9859154929577465, 0.0, 1.0]","[0.9998928308486938, 0.9998049139976501, 0.9997274279594421, 0.9999852180480957, 0.9999654293060303, 0.9999678134918213, 0.9998718500137329, 0.9995369911193848, 0.999996542930603, 0.9999986886978149]",License Plate,51G10096,Vietnam,0.9999997615814209,lp_train_1032
175,"[3, 110, 0, 31]","[0.02654867256637168, 0.9734513274336283, 0.0, 1.0]","[0.9998825788497925, 0.9999747276306152, 0.9999951124191284, 0.9999579191207886, 0.9999220371246338, 0.9999387264251709, 0.999901533126831, 0.999906063079834, 0.9999943971633911, 0.9999985694885254]",License Plate,51A75932,Vietnam,1.0,lp_train_1033
176,"[4, 110, 0, 27]","[0.035398230088495575, 0.9734513274336283, 0.0, 0.9642857142857143]","[0.9999167919158936, 0.9999184608459473, 0.9996316432952881, 0.9999393224716187, 0.9999344348907471, 0.9998512268066406, 0.9998317956924438, 0.9998600482940674, 0.9999951124191284, 0.9999977350234985]",License Plate,51G51332,Vietnam,0.9999988079071045,lp_train_1034
177,"[2, 79, 2, 22]","[0.024691358024691357, 0.9753086419753086, 0.09090909090909091, 1.0]","[0.9977924823760986, 0.9999433755874634, 0.9999932050704956, 0.9999350309371948, 0.9997618794441223, 0.9999337196350098, 0.9998144507408142, 0.9998743534088135, 0.9999974966049194, 0.9999985694885254]",License Plate,51A75932,Vietnam,1.0,lp_train_1035
178,"[1, 77, 0, 22]","[0.012195121951219513, 0.9390243902439024, 0.0, 1.0]","[0.9990881681442261, 0.9998455047607422, 0.9996562004089355, 0.9998986721038818, 0.9997778534889221, 0.9997480511665344, 0.9962890148162842, 0.9998925924301147, 0.9982628226280212, 0.9999566078186035]",License Plate,60LD4379,Vietnam,0.9995601773262024,lp_train_1036
179,"[2, 112, 1, 34]","[0.017391304347826087, 0.9739130434782609, 0.02857142857142857, 0.9714285714285714]","[0.9999550580978394, 0.9998897314071655, 0.9999959468841553, 0.9999598264694214, 0.9999692440032959, 0.9999529123306274, 0.9999489784240723, 0.9999443292617798, 0.9999994039535522, 0.9999997615814209]",License Plate,29A51796,Vietnam,1.0,lp_train_1037
180,"[1, 82, 4, 25]","[0.012195121951219513, 1.0, 0.14814814814814814, 0.9259259259259259]","[0.9998970031738281, 0.9998979568481445, 0.9999966621398926, 0.999930739402771, 0.9999629259109497, 0.9999375343322754, 0.999911904335022, 0.9999328851699829, 0.9999982118606567, 0.9999995231628418]",License Plate,29A51796,Vietnam,1.0,lp_train_1038
181,"[5, 117, 1, 35]","[0.04132231404958678, 0.9669421487603306, 0.02702702702702703, 0.9459459459459459]","[0.9614049196243286, 0.9998683929443359, 0.999992847442627, 0.9999572038650513, 0.9999513626098633, 0.9999715089797974, 0.9999440908432007, 0.999954342842102, 0.9999942779541016, 0.9999986886978149]",License Plate,29A51796,Vietnam,1.0,lp_train_1039
182,NA,NA,NA,NA,NA,NA,NA,lp_train_104
183,"[0, 74, 0, 21]","[0.0, 0.9736842105263158, 0.0, 0.9545454545454546]","[0.9995949864387512, 0.9999746084213257, 0.9999961853027344, 0.9999934434890747, 0.9998459815979004, 0.9999300241470337, 0.999927282333374, 0.9999876022338867, 0.9999901056289673, 0.9999949932098389]",License Plate,51A05227,Vietnam,1.0,lp_train_1040
184,"[3, 117, 0, 32]","[0.025, 0.975, 0.0, 0.9696969696969697]","[0.9999066591262817, 0.9998950958251953, 0.9996730089187622, 0.9998735189437866, 0.9999145269393921, 0.9999842643737793, 0.9998629093170166, 0.9998406171798706, 0.9999821186065674, 0.9999960660934448]",License Plate,51F59011,Vietnam,1.0,lp_train_1041
185,"[2, 103, 4, 71]","[0.01904761904761905, 0.9809523809523809, 0.056338028169014086, 1.0]","[0.9995095729827881, 0.9998908042907715, 0.9998406171798706, 0.9783775210380554, 0.9998949766159058, 0.9996002316474915, 0.9998562335968018, 0.9993244409561157, 0.9998075366020203, 0.9999294281005859]",License Plate,59F175758,Vietnam,1.0,lp_train_1042
186,"[4, 63, 3, 20]","[0.06153846153846154, 0.9692307692307692, 0.13636363636363635, 0.9090909090909091]","[0.9998760223388672, 0.9997666478157043, 0.9985252022743225, 0.9998880624771118, 0.9997699856758118, 0.9998973608016968, 0.999612033367157, 0.9998792409896851, 0.9997556805610657, 0.9995201826095581]",License Plate,93LD00103,Vietnam,0.774408221244812,lp_train_1043
187,"[2, 88, 1, 23]","[0.021739130434782608, 0.9565217391304348, 0.041666666666666664, 0.9583333333333334]","[0.9983806610107422, 0.9999738931655884, 0.9999901056289673, 0.9999929666519165, 0.9998351335525513, 0.9998733997344971, 0.9999102354049683, 0.9999860525131226, 0.9999748468399048, 0.9999942779541016]",License Plate,51A05227,Vietnam,1.0,lp_train_1044
188,"[2, 91, 1, 28]","[0.021505376344086023, 0.978494623655914, 0.03333333333333333, 0.9333333333333333]","[0.9990897178649902, 0.9999756813049316, 0.9999957084655762, 0.9999929666519165, 0.9999715089797974, 0.9999476671218872, 0.9999926090240479, 0.9999785423278809, 0.9999934434890747, 0.9999982118606567]",License Plate,51A01204,Vietnam,1.0,lp_train_1045
189,"[2, 101, 5, 32]","[0.019417475728155338, 0.9805825242718447, 0.14285714285714285, 0.9142857142857143]","[0.9999418258666992, 0.9999200105667114, 0.9997857213020325, 0.9999161958694458, 0.9999184608459473, 0.9998328685760498, 0.9997714161872864, 0.9998124241828918, 0.9999933242797852, 0.9999980926513672]",License Plate,51G51332,Vietnam,0.9999927282333374,lp_train_1046
190,"[4, 86, 2, 26]","[0.045454545454545456, 0.9772727272727273, 0.07407407407407407, 0.9629629629629629]","[0.9998281002044678, 0.9999710321426392, 0.9999973773956299, 0.9999963045120239, 0.9999761581420898, 0.9999362230300903, 0.9999948740005493, 0.9999728202819824, 0.9999969005584717, 0.9999988079071045]",License Plate,51A01204,Vietnam,0.9999997615814209,lp_train_1047
191,"[0, 93, 0, 23]","[0.0, 0.9587628865979382, 0.0, 0.92]","[0.9989877343177795, 0.9999507665634155, 0.9997343420982361, 0.9999891519546509, 0.9998641014099121, 0.9998972415924072, 0.999889612197876, 0.9998917579650879, 0.9999974966049194, 0.9999994039535522]",License Plate,51F06948,Vietnam,1.0,lp_train_1048
192,"[3, 91, 0, 20]","[0.03296703296703297, 1.0, 0.0, 1.0]","[0.9986176490783691, 0.9999183416366577, 0.9983032941818237, 0.9999775886535645, 0.9996695518493652, 0.999833345413208, 0.9998906850814819, 0.9997740387916565, 0.9999856948852539, 0.9999966621398926]",License Plate,51F06948,Vietnam,1.0,lp_train_1049
193,"[3, 140, 3, 66]","[0.02142857142857143, 1.0, 0.04, 0.88]","[0.9727230668067932, 0.9517650604248047, 0.4338286519050598, 0.7724617123603821, 0.9734116196632385, 0.9914036393165588, 0.9931954145431519, 0.9986240863800049, 0.9980924725532532, 0.9996485710144043]",License Plate,MAN,Slovenia,0.4970301687717438,lp_train_105
194,"[2, 100, 2, 29]","[0.019801980198019802, 0.9900990099009901, 0.06666666666666667, 0.9666666666666667]","[0.9991822838783264, 0.9999351501464844, 0.9997257590293884, 0.9999914169311523, 0.9998180270195007, 0.9999536275863647, 0.9999324083328247, 0.9999585151672363, 0.99997878074646, 0.9999980926513672]",License Plate,51F07973,Vietnam,0.9999994039535522,lp_train_1050
195,"[0, 87, 4, 30]","[0.0, 1.0, 0.10526315789473684, 0.7894736842105263]","[0.9999380111694336, 0.9998832941055298, 0.9997566342353821, 0.9999587535858154, 0.9998019337654114, 0.9998394250869751, 0.9998301267623901, 0.9999531507492065, 0.9999983310699463, 0.9999995231628418]",License Plate,51F61712,Vietnam,0.9999995231628418,lp_train_1051
196,"[2, 106, 1, 28]","[0.017857142857142856, 0.9464285714285714, 0.03333333333333333, 0.9333333333333333]","[0.9997938275337219, 0.9999644756317139, 0.9999934434890747, 0.9998799562454224, 0.9997949004173279, 0.999915361404419, 0.9997771382331848, 0.9998819828033447, 0.9999953508377075, 0.999998927116394]",License Plate,51A55433,Vietnam,1.0,lp_train_1052
197,"[6, 106, 6, 34]","[0.056074766355140186, 0.9906542056074766, 0.16216216216216217, 0.918918918918919]","[0.999909520149231, 0.9999762773513794, 0.9999904632568359, 0.9998881816864014, 0.9998476505279541, 0.9999254941940308, 0.9998421669006348, 0.9999233484268188, 0.9999979734420776, 0.9999995231628418]",License Plate,51A55433,Vietnam,1.0,lp_train_1053
198,"[7, 105, 3, 31]","[0.06422018348623854, 0.963302752293578, 0.09375, 0.96875]","[0.9999350309371948, 0.9999357461929321, 0.9996377229690552, 0.9999730587005615, 0.9997480511665344, 0.9992282390594482, 0.9998916387557983, 0.9999245405197144, 0.9999973773956299, 0.9999992847442627]",License Plate,51F15585,Vietnam,0.9999996423721313,lp_train_1054
199,"[1, 97, 0, 22]","[0.00980392156862745, 0.9509803921568627, 0.0, 0.9565217391304348]","[0.9998569488525391, 0.9999396800994873, 0.9999703168869019, 0.9998875856399536, 0.9997164607048035, 0.9998028874397278, 0.9997943043708801, 0.9997687935829163, 0.9999955892562866, 0.9999984502792358]",License Plate,30E00090,Vietnam,1.0,lp_train_1055
200,"[2, 102, 0, 24]","[0.018518518518518517, 0.9444444444444444, 0.0, 0.8888888888888888]","[0.9998593330383301, 0.9999353885650635, 0.9996793270111084, 0.9999241828918457, 0.999601423740387, 0.9999864101409912, 0.9998737573623657, 0.9998773336410522, 0.9999905824661255, 0.9999959468841553]",License Plate,51F63034,Vietnam,1.0,lp_train_1056
201,"[5, 100, 1, 24]","[0.049019607843137254, 0.9803921568627451, 0.038461538461538464, 0.9230769230769231]","[0.9999359846115112, 0.9999516010284424, 0.9997922778129578, 0.9999600648880005, 0.999776303768158, 0.9999887943267822, 0.9999376535415649, 0.9999239444732666, 0.9999982118606567, 0.999998927116394]",License Plate,51F63034,Vietnam,1.0,lp_train_1057
202,"[1, 90, 0, 22]","[0.010869565217391304, 0.9782608695652174, 0.0, 1.0]","[0.9998842477798462, 0.9999711513519287, 0.9999955892562866, 0.9999464750289917, 0.9997826218605042, 0.9999545812606812, 0.9999485015869141, 0.9999387264251709, 0.9999982118606567, 0.9999994039535522]",License Plate,51A69172,Vietnam,0.9999988079071045,lp_train_1058
203,"[1, 95, 0, 28]","[0.010309278350515464, 0.979381443298969, 0.0, 1.0]","[0.9992969036102295, 0.9999704360961914, 0.9999947547912598, 0.9999423027038574, 0.999937891960144, 0.9998989105224609, 0.9998351335525513, 0.9998865127563477, 0.9999836683273315, 0.9999972581863403]",License Plate,61A22959,Vietnam,0.9999996423721313,lp_train_1059
204,NA,NA,NA,NA,NA,NA,NA,lp_train_106
205,"[0, 101, 0, 40]","[0.0, 0.9901960784313726, 0.0, 1.0]","[0.9998551607131958, 0.9998931884765625, 0.9999431371688843, 0.9995163679122925, 0.9997074007987976, 0.9995613694190979, 0.9999960660934448, 0.9999991655349731, 0.9999991655349731, 0.9999995231628418]",License Plate,JSR78,United States,0.7542739510536194,lp_train_106
206,"[2, 90, 0, 21]","[0.021739130434782608, 0.9782608695652174, 0.0, 1.0]","[0.9998065829277039, 0.9999740123748779, 0.9999816417694092, 0.9998661279678345, 0.9998764991760254, 0.9998416900634766, 0.999811589717865, 0.9998328685760498, 0.9999938011169434, 0.9999978542327881]",License Plate,61A22959,Vietnam,0.9999974966049194,lp_train_1060
207,"[2, 93, 0, 25]","[0.02127659574468085, 0.9893617021276596, 0.0, 1.0]","[0.9999151229858398, 0.9999208450317383, 0.9995532631874084, 0.9999244213104248, 0.9997944235801697, 0.999963641166687, 0.9999414682388306, 0.9927413463592529, 0.9999946355819702, 0.9999980926513672]",License Plate,51G51006,Vietnam,0.9999996423721313,lp_train_1061
208,"[1, 90, 0, 24]","[0.010869565217391304, 0.9782608695652174, 0.0, 1.0]","[0.9999041557312012, 0.9999313354492188, 0.9998272061347961, 0.9999372959136963, 0.9998693466186523, 0.9999762773513794, 0.9999576807022095, 0.9998496770858765, 0.9999979734420776, 0.9999996423721313]",License Plate,51G51008,Vietnam,0.9999997615814209,lp_train_1062
209,"[2, 94, 3, 30]","[0.020202020202020204, 0.9494949494949495, 0.08823529411764706, 0.8823529411764706]","[0.9999401569366455, 0.9999434947967529, 0.999519944190979, 0.999964714050293, 0.9997827410697937, 0.9991416931152344, 0.9999167919158936, 0.9999176263809204, 0.9999969005584717, 0.9999992847442627]",License Plate,51F15585,Vietnam,0.9999997615814209,lp_train_1063
210,"[1, 100, 0, 28]","[0.009900990099009901, 0.9900990099009901, 0.0, 1.0]","[0.9999210834503174, 0.9999173879623413, 0.999606192111969, 0.9998134970664978, 0.9995580315589905, 0.9999121427536011, 0.9998688697814941, 0.9999017715454102, 0.9999879598617554, 0.9999961853027344]",License Plate,51F35613,Vietnam,0.999998927116394,lp_train_1064
211,"[1, 93, 2, 27]","[0.010526315789473684, 0.9789473684210527, 0.06896551724137931, 0.9310344827586207]","[0.9998654127120972, 0.9999222755432129, 0.9994845390319824, 0.9997784495353699, 0.9995406866073608, 0.9998751878738403, 0.9998218417167664, 0.9998925924301147, 0.9999982118606567, 0.9999995231628418]",License Plate,51F35613,Vietnam,0.9999991655349731,lp_train_1065
212,"[2, 79, 0, 18]","[0.023809523809523808, 0.9404761904761905, 0.0, 0.9]","[0.9998511075973511, 0.9998875856399536, 0.9996625185012817, 0.9999850988388062, 0.9997005462646484, 0.9998749494552612, 0.9998387098312378, 0.9998941421508789, 0.9999027252197266, 0.9999722242355347]",License Plate,51F04275,Vietnam,0.9999998807907104,lp_train_1066
213,"[4, 103, 2, 28]","[0.038461538461538464, 0.9903846153846154, 0.07142857142857142, 1.0]","[0.9998661279678345, 0.9999507665634155, 0.999995231628418, 0.9999527931213379, 0.9998832941055298, 0.9999679327011108, 0.9999829530715942, 0.9974047541618347, 0.9999761581420898, 0.999993085861206]",License Plate,51A96141,Vietnam,0.9999998807907104,lp_train_1067
214,"[1, 104, 1, 28]","[0.009615384615384616, 1.0, 0.03571428571428571, 1.0]","[0.9997593760490417, 0.9999294281005859, 0.9996907711029053, 0.9998972415924072, 0.9994811415672302, 0.9998090863227844, 0.9999734163284302, 0.9998397827148438, 0.999994158744812, 0.9999986886978149]",License Plate,51F24403,Vietnam,1.0,lp_train_1068
215,"[4, 102, 4, 27]","[0.037383177570093455, 0.9532710280373832, 0.13793103448275862, 0.9310344827586207]","[0.9989444613456726, 0.9999607801437378, 0.9999951124191284, 0.9998261332511902, 0.999922513961792, 0.9999591112136841, 0.9999910593032837, 0.9999494552612305, 0.9999940395355225, 0.9999983310699463]",License Plate,51A96141,Vietnam,0.9999998807907104,lp_train_1069
216,"[0, 132, 0, 40]","[0.0, 0.9924812030075187, 0.0, 1.0]","[0.9999759197235107, 0.9996227025985718, 0.9999109506607056, 0.9995323419570923, 0.9997599720954895, 0.9988717436790466, 0.9999547004699707, 0.9999992847442627, 1.0, 1.0]",License Plate,AV147VZ,France,0.9999984502792358,lp_train_107
217,"[4, 99, 6, 28]","[0.0392156862745098, 0.9705882352941176, 0.2, 0.9333333333333333]","[0.9998718500137329, 0.9999665021896362, 0.9999942779541016, 0.9999394416809082, 0.9998925924301147, 0.9999731779098511, 0.999988317489624, 0.9999402761459351, 0.9999979734420776, 0.9999994039535522]",License Plate,51A96141,Vietnam,0.9999995231628418,lp_train_1070
218,"[2, 93, 0, 25]","[0.02127659574468085, 0.9893617021276596, 0.0, 0.8928571428571429]","[0.9998231530189514, 0.9999351501464844, 0.9995201826095581, 0.9998667240142822, 0.9996144771575928, 0.9998400211334229, 0.9998834133148193, 0.9999103546142578, 0.9999618530273438, 0.999994158744812]",License Plate,51F44614,Vietnam,0.9999998807907104,lp_train_1071
