,bbox,confidence,label,text,region,region_confidence,file_path
132,"[0, 98, 6, 55]","[0.9990880489349365, 0.9999107122421265, 0.9994571805000305, 0.9997108578681946, 0.9990535378456116, 0.9999173879623413, 0.9824475646018982, 0.9987561702728271, 0.9996453523635864, 0.9999622106552124]",License Plate,51F44614,Vietnam,1.0,lp_train_3220
133,"[1, 139, 1, 48]","[0.9998722076416016, 0.9999405145645142, 0.9998123049736023, 0.9999266862869263, 0.999871015548706, 0.9999821186065674, 0.9999314546585083, 0.9999189376831055, 0.9999767541885376, 0.9999961853027344]",License Plate,51G29034,Vietnam,1.0,lp_train_1960
134,"[6, 89, 1, 25]","[0.4564354121685028, 0.9957031607627869, 0.9870184659957886, 0.9829067587852478, 0.9885365962982178, 0.9908616542816162, 0.9970083832740784, 0.9995170831680298, 0.9999890327453613, 0.9999964237213135]",License Plate,IG49524,Spain,0.5320634841918945,lp_train_1145
135,NA,NA,NA,NA,NA,NA,lp_train_354
136,NA,NA,NA,NA,NA,NA,lp_train_5073
137,NA,NA,NA,NA,NA,NA,lp_train_5073
138,NA,NA,NA,NA,NA,NA,lp_train_240
139,"[7, 78, 9, 68]","[0.9997209906578064, 0.9998304843902588, 0.999966025352478, 0.998875081539154, 0.9905133247375488, 0.9997631907463074, 0.9997174143791199, 0.9998960494995117, 0.9999406337738037, 0.9999407529830933]",License Plate,59E119803,Vietnam,0.9999827146530151,lp_train_6549
140,NA,NA,NA,NA,NA,NA,lp_train_5843
141,"[0, 121, 0, 28]","[0.1931193768978119, 0.9159837961196899, 0.9982433319091797, 0.9995755553245544, 0.9994133710861206, 0.9995631575584412, 0.9982110261917114, 0.9994751811027527, 0.9999887943267822, 0.9999983310699463]",License Plate,21F58214,Vietnam,0.9999910593032837,lp_train_2554
142,NA,NA,NA,NA,NA,NA,lp_train_6478
143,"[2, 112, 1, 34]","[0.9999550580978394, 0.9998897314071655, 0.9999959468841553, 0.9999598264694214, 0.9999692440032959, 0.9999529123306274, 0.9999489784240723, 0.9999443292617798, 0.9999994039535522, 0.9999997615814209]",License Plate,29A51796,Vietnam,1.0,lp_train_1037
144,"[21, 1207, 110, 599]","[0.9999206066131592, 0.9996813535690308, 0.9998372793197632, 0.9996651411056519, 0.9999608993530273, 0.9999191761016846, 0.9997134804725647, 0.9999761581420898, 0.9999947547912598, 0.9999946355819702]",License Plate,HBH892B,Mexico,0.9966937303543091,lp_train_4159
145,NA,NA,NA,NA,NA,NA,lp_train_4427
146,"[4, 91, 4, 30]","[0.9994444251060486, 0.9996205568313599, 0.9999102354049683, 0.9994416832923889, 0.9995869994163513, 0.9996484518051147, 0.9984065890312195, 0.999982476234436, 0.9999983310699463, 0.9999992847442627]",License Plate,56S4698,Vietnam,0.9984976053237915,lp_train_1924
147,NA,NA,NA,NA,NA,NA,lp_train_5677
148,NA,NA,NA,NA,NA,NA,lp_train_3774
149,"[1, 98, 2, 29]","[0.8207988739013672, 0.9999101161956787, 0.9994120597839355, 0.9999022483825684, 0.9995046854019165, 0.9998062252998352, 0.9999688863754272, 0.9998559951782227, 0.9999982118606567, 0.9999994039535522]",License Plate,51F24403,Vietnam,1.0,lp_train_1250
150,"[9, 92, 8, 74]","[0.9998168349266052, 0.9998155236244202, 0.9999309778213501, 0.9949487447738647, 0.999893307685852, 0.9995577931404114, 0.9996840953826904, 0.9997606873512268, 0.9999547004699707, 0.9999736547470093]",License Plate,59L178582,Vietnam,0.9999985694885254,lp_train_6367
151,"[1, 99, 1, 52]","[0.9999428987503052, 0.9997270703315735, 0.9999809265136719, 0.9999855756759644, 0.9999818801879883, 0.999992847442627, 0.9999914169311523, 0.9999996423721313, 0.9999997615814209, 0.9999998807907104]",License Plate,HIUGLY,United States,0.9820134043693542,lp_train_4745
152,NA,NA,NA,NA,NA,NA,lp_train_5965
153,NA,NA,NA,NA,NA,NA,lp_train_6030
154,"[1, 101, 1, 38]","[0.9998002648353577, 0.9999454021453857, 0.9996176958084106, 0.9999868869781494, 0.9997066855430603, 0.9999357461929321, 0.9997360110282898, 0.9999535083770752, 0.9999074935913086, 0.9999905824661255]",License Plate,51F07973,Vietnam,0.9999998807907104,lp_train_1918
155,NA,NA,NA,NA,NA,NA,lp_train_6437
156,NA,NA,NA,NA,NA,NA,lp_train_6702
157,"[0, 107, 0, 50]","[0.99992835521698, 0.9996304512023926, 0.9984337687492371, 0.9998056292533875, 0.9963507652282715, 0.9994890689849854, 0.9838021993637085, 0.999937891960144, 0.9999749660491943, 0.9999772310256958]",License Plate,MSFTIPO,United States,0.9984915256500244,lp_train_4505
158,"[0, 86, 0, 54]","[0.9998015761375427, 0.9994397759437561, 0.9999849796295166, 0.9998786449432373, 0.9999327659606934, 0.999127209186554, 0.9998103976249695, 0.9998273849487305, 0.999930739402771, 0.9999698400497437]",License Plate,61A39534,Vietnam,1.0,lp_train_3146
159,NA,NA,NA,NA,NA,NA,lp_train_5961
160,"[0, 95, 0, 77]","[0.9987924098968506, 0.9995916485786438, 0.9999591112136841, 0.9999284744262695, 0.9998652935028076, 0.9997108578681946, 0.9999134540557861, 0.999921441078186, 0.9999603033065796, 0.9999599456787109]",License Plate,77F121626,Vietnam,0.9999963045120239,lp_train_5488
161,"[2, 88, 2, 25]","[0.9999579191207886, 0.9999736547470093, 0.9999936819076538, 0.999925971031189, 0.999864935874939, 0.9999294281005859, 0.999916672706604, 0.9999600648880005, 0.999998927116394, 0.9999998807907104]",License Plate,60A35981,Vietnam,1.0,lp_train_552
162,"[3, 90, 0, 36]","[0.9997865557670593, 0.9999374151229858, 0.9998053908348083, 0.9999830722808838, 0.9999562501907349, 0.9999555349349976, 0.9997126460075378, 0.9964035749435425, 0.9999791383743286, 0.9999978542327881]",License Plate,51G10096,Vietnam,0.9999997615814209,lp_train_3010
163,"[2, 108, 2, 29]","[0.9998432397842407, 0.9999619722366333, 0.9995755553245544, 0.9999306201934814, 0.9993923902511597, 0.999945878982544, 0.9999769926071167, 0.9999809265136719, 0.999998927116394, 0.9999995231628418]",License Plate,51G37307,Vietnam,1.0,lp_train_1579
164,NA,NA,NA,NA,NA,NA,lp_train_6091
165,NA,NA,NA,NA,NA,NA,lp_train_3004
166,NA,NA,NA,NA,NA,NA,lp_train_4847
167,NA,NA,NA,NA,NA,NA,lp_train_5100
168,"[0, 113, 0, 62]","[0.9998832941055298, 0.9998431205749512, 0.9999154806137085, 0.9999560117721558, 0.9999654293060303, 0.9998950958251953, 0.9999072551727295, 0.9999754428863525, 0.9999881982803345, 0.9999921321868896]",License Plate,NTHGLFT,United States,0.9969737529754639,lp_train_4183
169,"[9, 150, 5, 71]","[0.9998962879180908, 0.9998993873596191, 0.9997864365577698, 0.9999423027038574, 0.9999380111694336, 0.9998912811279297, 0.9998045563697815, 0.9998730421066284, 0.9999921321868896, 0.9999974966049194]",License Plate,51G51332,Vietnam,0.9999998807907104,lp_train_2323
170,"[9, 105, 1, 55]","[0.9995688796043396, 0.9998886585235596, 0.9999946355819702, 0.9999899864196777, 0.9998749494552612, 0.9999063014984131, 0.9999252557754517, 0.9998847246170044, 0.9998362064361572, 0.9999938011169434]",License Plate,86A06844,Vietnam,1.0,lp_train_2907
171,NA,NA,NA,NA,NA,NA,lp_train_6447
172,NA,NA,NA,NA,NA,NA,lp_train_017
173,"[0, 87, 4, 27]","[0.9999562501907349, 0.9995056390762329, 0.9999829530715942, 0.9999861717224121, 0.9995760321617126, 0.9998668432235718, 0.9998910427093506, 0.9961187839508057, 0.9999544620513916, 0.9999973773956299]",License Plate,48A05177,Vietnam,1.0,lp_train_1227
174,NA,NA,NA,NA,NA,NA,lp_train_3337
175,"[3, 116, 5, 36]","[0.9999228715896606, 0.9999814033508301, 0.9999927282333374, 0.9999637603759766, 0.9998319149017334, 0.999901533126831, 0.9999583959579468, 0.9999209642410278, 0.9999929666519165, 0.9999967813491821]",License Plate,51A85325,Vietnam,0.9999715089797974,lp_train_2146
176,"[3, 150, 2, 48]","[0.9993613362312317, 0.9997926354408264, 0.9995417594909668, 0.9997877478599548, 0.9991379976272583, 0.9998281002044678, 0.9998809099197388, 0.9999219179153442, 0.9999945163726807, 0.9999990463256836]",License Plate,51F44614,Vietnam,1.0,lp_train_2395
177,NA,NA,NA,NA,NA,NA,lp_train_6045
178,NA,NA,NA,NA,NA,NA,lp_train_3817
179,NA,NA,NA,NA,NA,NA,lp_train_5415
180,"[8, 87, 6, 73]","[0.9991679191589355, 0.9998356103897095, 0.999769389629364, 0.9992209672927856, 0.9995013475418091, 0.9995855689048767, 0.9998618364334106, 0.9777811169624329, 0.9998186230659485, 0.9999681711196899]",License Plate,59S153418,Vietnam,0.9999984502792358,lp_train_6563
181,"[4, 43, 2, 12]","[0.5147640109062195, 0.7743448615074158, 0.6073477268218994, 0.34284913539886475, 0.5604853630065918, 0.6344538331031799, 0.9198298454284668, 0.6433203816413879, 0.9985036849975586, 0.9996249675750732]",License Plate,61G45399,Vietnam,0.9787212610244751,lp_train_2259
182,NA,NA,NA,NA,NA,NA,lp_train_4449
183,NA,NA,NA,NA,NA,NA,lp_train_4449
184,"[1, 81, 1, 23]","[0.9995372295379639, 0.9999293088912964, 0.9996156692504883, 0.999902606010437, 0.9997660517692566, 0.99988853931427, 0.9997426867485046, 0.9998693466186523, 0.9999923706054688, 0.9999984502792358]",License Plate,51F31118,Vietnam,1.0,lp_train_485
185,"[1, 90, 0, 24]","[0.9998961687088013, 0.9997852444648743, 0.999915361404419, 0.9997174143791199, 0.999646782875061, 0.9998021721839905, 0.9989836812019348, 0.9999630451202393, 0.9999973773956299, 0.999998927116394]",License Plate,56S4698,Vietnam,0.9997994303703308,lp_train_833
186,NA,NA,NA,NA,NA,NA,lp_train_3881
187,"[7, 91, 6, 74]","[0.9986213445663452, 0.34898605942726135, 0.9999339580535889, 0.9992918968200684, 0.9995694756507874, 0.9994920492172241, 0.9997714161872864, 0.9995392560958862, 0.9998113512992859, 0.9997684359550476]",License Plate,54F168564,Vietnam,0.9999996423721313,lp_train_5201
188,NA,NA,NA,NA,NA,NA,lp_train_6049
189,NA,NA,NA,NA,NA,NA,lp_train_7043
190,NA,NA,NA,NA,NA,NA,lp_train_6118
191,"[0, 36, 0, 10]","[0.45928460359573364, 0.8928219676017761, 0.9690150022506714, 0.7957332730293274, 0.44617289304733276, 0.3216705918312073, 0.5100050568580627, 0.4960908889770508, 0.9997652173042297, 0.9999822378158569]",License Plate,61F00448,Vietnam,0.9991542100906372,lp_train_3779
192,"[3, 80, 1, 25]","[0.9884401559829712, 0.9999406337738037, 0.9997749924659729, 0.9998719692230225, 0.9993686079978943, 0.9999078512191772, 0.9999603033065796, 0.9999496936798096, 0.9999961853027344, 0.9999988079071045]",License Plate,51G37307,Vietnam,0.9999998807907104,lp_train_2746
193,"[18, 21, 29, 30]","[0.9800077080726624, 0.9898964166641235, 0.9913122057914734, 0.9890704154968262, 0.9877312779426575, 0.9866681098937988, 0.9884429574012756, 0.9939583539962769, 0.9962837100028992, 0.9965205192565918]",License Plate,,Unknown,0.9999028444290161,lp_train_6014
194,NA,NA,NA,NA,NA,NA,lp_train_5774
195,"[0, 74, 4, 27]","[0.9997995495796204, 0.9997290968894958, 0.9999159574508667, 0.9994557499885559, 0.9994950294494629, 0.9997212290763855, 0.9986415505409241, 0.9999895095825195, 0.9999988079071045, 0.9999994039535522]",License Plate,56S4698,Vietnam,0.9995564818382263,lp_train_1171
196,"[2, 91, 0, 27]","[0.9994553923606873, 0.9999760389328003, 0.9999959468841553, 0.9999946355819702, 0.9999808073043823, 0.999936580657959, 0.9999916553497314, 0.9999680519104004, 0.9999963045120239, 0.9999983310699463]",License Plate,51A01204,Vietnam,1.0,lp_train_846
197,"[0, 52, 2, 14]","[0.9802926182746887, 0.9974491000175476, 0.9817295670509338, 0.7779214382171631, 0.9992071986198425, 0.9987132549285889, 0.9992775321006775, 0.9991187453269958, 0.9999337196350098, 0.9999943971633911]",License Plate,51G51332,Vietnam,0.9999979734420776,lp_train_3634
198,"[2, 77, 4, 42]","[0.9996519088745117, 0.9997585415840149, 0.9995520710945129, 0.999951958656311, 0.999666690826416, 0.9990843534469604, 0.9997327923774719, 0.9967693090438843, 0.9999992847442627, 0.9999997615814209]",License Plate,51F15585,Vietnam,1.0,lp_train_3248
199,"[0, 60, 4, 38]","[0.9998692274093628, 0.9999417066574097, 0.9999374151229858, 0.9999477863311768, 0.9999361038208008, 0.9999423027038574, 0.999757707118988, 0.999995231628418, 0.9999988079071045, 0.9999995231628418]",License Plate,4SZW590,United States,0.9999961853027344,lp_train_3890
200,NA,NA,NA,NA,NA,NA,lp_train_3591
201,"[6, 61, 2, 25]","[0.9999114274978638, 0.9997592568397522, 0.9990925788879395, 0.9993471503257751, 0.9946594834327698, 0.9975550770759583, 0.999981164932251, 0.999996542930603, 0.9999959468841553, 0.999997615814209]",License Plate,BM351,Latvia,0.9999550580978394,lp_train_366
202,NA,NA,NA,NA,NA,NA,lp_train_4207
203,"[1, 53, 2, 11]","[0.6244636178016663, 0.4412233829498291, 0.9981120824813843, 0.9982263445854187, 0.8560460209846497, 0.6645069122314453, 0.30603674054145813, 0.4662114679813385, 0.9999308586120605, 0.9999706745147705]",License Plate,BG20633,Ukraine,0.9280853271484375,lp_train_3832
204,"[2, 82, 3, 23]","[0.9998806715011597, 0.9999628067016602, 0.9993189573287964, 0.9998316764831543, 0.9998100399971008, 0.9999734163284302, 0.9999449253082275, 0.999822199344635, 0.9999988079071045, 0.9999995231628418]",License Plate,51G51008,Vietnam,0.9999997615814209,lp_train_982
205,NA,NA,NA,NA,NA,NA,lp_train_5650
206,"[1, 117, 0, 35]","[0.7640466690063477, 0.43049004673957825, 0.24465490877628326, 0.5221408009529114, 0.2736002802848816, 0.4086358845233917, 0.5937853455543518, 0.8930425047874451, 0.9909529685974121, 0.995955228805542]",License Plate,KC_77,Greece,0.2487097829580307,lp_train_3904
207,"[2, 160, 4, 112]","[0.9997286200523376, 0.9991191029548645, 0.9997883439064026, 0.9965742826461792, 0.9996893405914307, 0.9997305274009705, 0.9999417066574097, 0.999961256980896, 0.9992585778236389, 0.9998699426651001]",License Plate,65P75647,Vietnam,1.0,lp_train_6938
208,"[8, 125, 12, 66]","[0.5908716917037964, 0.9999407529830933, 0.9999532699584961, 0.9999123811721802, 0.9996613264083862, 0.9998953342437744, 0.9997087121009827, 0.9999810457229614, 0.999995231628418, 0.9999964237213135]",License Plate,OXPAHA,United States,0.9997627139091492,lp_train_4970
209,"[0, 40, 2, 15]","[0.263582706451416, 0.24460704624652863, 0.31554627418518066, 0.7386426329612732, 0.7915300130844116, 0.7754073739051819, 0.5331737399101257, 0.7023395299911499, 0.9931509494781494, 0.998650848865509]",License Plate,11F311B,Greece,0.5976027846336365,lp_train_3391
210,"[9, 92, 0, 73]","[0.9991592168807983, 0.9982175230979919, 0.9998488426208496, 0.987217366695404, 0.999782145023346, 0.9997449517250061, 0.9998257756233215, 0.9998397827148438, 0.9991401433944702, 0.999937891960144]",License Plate,55P48426,Vietnam,0.9999997615814209,lp_train_5373
211,NA,NA,NA,NA,NA,NA,lp_train_3847
212,NA,NA,NA,NA,NA,NA,lp_train_2094
213,"[6, 110, 4, 75]","[0.9966004490852356, 0.9997445940971375, 0.9997474551200867, 0.9994181394577026, 0.9990992546081543, 0.9997395873069763, 0.9994620680809021, 0.9740911722183228, 0.9999779462814331, 0.9999953508377075]",License Plate,51G51332,Vietnam,0.9991145730018616,lp_train_3227
214,"[1, 45, 3, 14]","[0.9961351156234741, 0.3996562063694, 0.9996861219406128, 0.9982505440711975, 0.9767017364501953, 0.9985920786857605, 0.3663778603076935, 0.761381983757019, 0.9996554851531982, 0.9999899864196777]",License Plate,5DZ16311,Vietnam,0.9921274185180664,lp_train_2354
215,"[2, 41, 2, 15]","[0.993740439414978, 0.44629865884780884, 0.9680101871490479, 0.2968333661556244, 0.9258303642272949, 0.7543525695800781, 0.8982165455818176, 0.9203323125839233, 0.9972317814826965, 0.9997488856315613]",License Plate,51A22038,Vietnam,0.9996235370635986,lp_train_3687
216,"[1, 91, 0, 51]","[0.999855637550354, 0.9999281167984009, 0.9997547268867493, 0.9999750852584839, 0.999967098236084, 0.9999628067016602, 0.9998766183853149, 0.9998794794082642, 0.9999891519546509, 0.9999972581863403]",License Plate,51G10096,Vietnam,0.9999967813491821,lp_train_2280
217,NA,NA,NA,NA,NA,NA,lp_train_6075
218,"[0, 101, 4, 37]","[0.9999634027481079, 0.9999731779098511, 0.9999935626983643, 0.9999188184738159, 0.9999701976776123, 0.9999890327453613, 0.9999933242797852, 0.9999765157699585, 0.9999961853027344, 0.9999992847442627]",License Plate,61A30001,Vietnam,0.9999998807907104,lp_train_3156
219,NA,NA,NA,NA,NA,NA,lp_train_4602
220,NA,NA,NA,NA,NA,NA,lp_train_3326
221,"[0, 1114, 2, 407]","[0.9998736381530762, 0.9998107552528381, 0.9996598958969116, 0.9998118281364441, 0.999900221824646, 0.9998728036880493, 0.9998692274093628, 0.9999929666519165, 0.999997615814209, 0.9999990463256836]",License Plate,1DQU100,Australia,0.9999947547912598,lp_train_394
222,"[5, 108, 2, 36]","[0.9999818801879883, 0.9991043210029602, 0.9999217987060547, 0.9998912811279297, 0.9998152852058411, 0.9997406601905823, 0.9999486207962036, 0.9999662637710571, 0.9999988079071045, 0.9999992847442627]",License Plate,KOH2295,Greece,0.9993247985839844,lp_train_4778
223,"[0, 87, 0, 72]","[0.999914288520813, 0.9999254941940308, 0.9997841715812683, 0.999935507774353, 0.9999711513519287, 0.9999027252197266, 0.9999717473983765, 0.9999816417694092, 0.9998785257339478, 0.9999632835388184]",License Plate,93P117409,Vietnam,0.9999940395355225,lp_train_6385
224,NA,NA,NA,NA,NA,NA,lp_train_5993
225,NA,NA,NA,NA,NA,NA,lp_train_6661
226,"[2, 74, 8, 65]","[0.9995520710945129, 0.9997747540473938, 0.9993840456008911, 0.9995586276054382, 0.9998292922973633, 0.9996198415756226, 0.9998536109924316, 0.9997487664222717, 0.9998268485069275, 0.999946117401123]",License Plate,59V209048,Vietnam,0.9999997615814209,lp_train_5222
227,NA,NA,NA,NA,NA,NA,lp_train_4034
228,NA,NA,NA,NA,NA,NA,lp_train_4034
229,"[4, 419, 0, 192]","[0.9996494054794312, 0.9994266033172607, 0.9999188184738159, 0.9986742734909058, 0.9997438788414001, 0.9999068975448608, 0.9961502552032471, 0.9999905824661255, 0.9999954700469971, 0.9999970197677612]",License Plate,ANYTEXT,United States,0.9745187759399414,lp_train_244
230,"[0, 94, 5, 27]","[0.9753789305686951, 0.9980204105377197, 0.9985296726226807, 0.999283492565155, 0.9977432489395142, 0.9997847676277161, 0.9996833801269531, 0.9995660185813904, 0.9999891519546509, 0.9999983310699463]",License Plate,51F55827,Vietnam,0.9999959468841553,lp_train_861
231,"[0, 107, 0, 30]","[0.9994885921478271, 0.9999105930328369, 0.9997907280921936, 0.9999165534973145, 0.9998304843902588, 0.9999192953109741, 0.9997557997703552, 0.9998501539230347, 0.9999958276748657, 0.9999988079071045]",License Plate,51G31691,Vietnam,0.9999997615814209,lp_train_715
232,"[0, 50, 1, 16]","[0.25673994421958923, 0.9994346499443054, 0.9925933480262756, 0.9988823533058167, 0.9933214783668518, 0.9979448914527893, 0.999404788017273, 0.9996261596679688, 0.9999973773956299, 0.9999995231628418]",License Plate,11G47281,Vietnam,0.9999995231628418,lp_train_3395
233,"[2, 108, 0, 25]","[0.9997081160545349, 0.999933123588562, 0.9987847208976746, 0.9999066591262817, 0.9997392296791077, 0.9999160766601562, 0.9999700784683228, 0.9999382495880127, 0.9999992847442627, 0.9999996423721313]",License Plate,51F27809,Vietnam,0.9999998807907104,lp_train_1860
234,"[2, 79, 2, 22]","[0.9977924823760986, 0.9999433755874634, 0.9999932050704956, 0.9999350309371948, 0.9997618794441223, 0.9999337196350098, 0.9998144507408142, 0.9998743534088135, 0.9999974966049194, 0.9999985694885254]",License Plate,51A75932,Vietnam,1.0,lp_train_1035
235,NA,NA,NA,NA,NA,NA,lp_train_229
236,"[1, 90, 3, 28]","[0.9995648264884949, 0.9999338388442993, 0.9995817542076111, 0.9998171925544739, 0.9995114803314209, 0.99981290102005, 0.9997988343238831, 0.999929666519165, 0.9999710321426392, 0.999994158744812]",License Plate,51F44614,Vietnam,1.0,lp_train_1616
237,"[3, 106, 3, 34]","[0.9998981952667236, 0.9999418258666992, 0.9996944665908813, 0.9999891519546509, 0.9997109770774841, 0.9997594952583313, 0.9997676014900208, 0.9999004602432251, 0.9999958276748657, 0.9999985694885254]",License Plate,51F06532,Vietnam,0.9999998807907104,lp_train_748
238,NA,NA,NA,NA,NA,NA,lp_train_6396
239,"[0, 91, 1, 26]","[0.9999065399169922, 0.9998552799224854, 0.9992870688438416, 0.9999043941497803, 0.9998399019241333, 0.9998094439506531, 0.9995187520980835, 0.9993095397949219, 0.9999960660934448, 0.9999972581863403]",License Plate,51F16159,Vietnam,0.999996542930603,lp_train_904
